Match ID,Fighter_total,odds_total,ev_total,date_total,location_total,country_total,winner_total,weight_class_total,gender_total,no_of_rounds_total,total_draw,total_losses,total_win_by_KO/TKO,total_win_by_submission,total_win_by_TKO_Doctor_stoppage,total_wins,total_stance,total_height,total_reach,total_weight,total_age,finish
3520,Mark Hunt,-110,90.90909091,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Heavyweight,MALE,3,0,9,7,0,0,8,Orthodox,177.8,182.88,265,44,U-DEC
3521,Jake Matthews,-150,66.66666667,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Welterweight,MALE,3,0,3,0,4,1,7,Orthodox,180.34,185.42,170,24,SUB
3522,Suman Mokhtarian,450,450,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,170.18,145,26,KO/TKO
3523,Jimmy Crute,-290,34.48275862,12/1/2018,"Adelaide, South Australia, Australia", Australia,1,Light Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,187.96,187.96,205,22,SUB
3524,Yushin Okami,250,250,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Welterweight,MALE,3,0,6,4,0,1,14,Southpaw,187.96,190.5,170,37,U-DEC
3525,Wilson Reis,125,125,12/1/2018,"Adelaide, South Australia, Australia", Australia,1,Flyweight,MALE,3,0,5,0,2,0,6,Southpaw,162.56,165.1,125,33,U-DEC
3526,Keita Nakamura,-155,64.51612903,12/1/2018,"Adelaide, South Australia, Australia", Australia,1,Welterweight,MALE,3,0,6,0,2,0,3,Southpaw,180.34,185.42,170,34,S-DEC
3527,Elias Garcia,300,300,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Flyweight,MALE,3,0,1,0,0,0,0,Southpaw,165.1,170.18,125,26,U-DEC
3528,Mizuto Hirota,310,310,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Lightweight,MALE,3,0,5,0,0,0,1,Orthodox,170.18,170.18,155,37,U-DEC
3529,Alex Gorgees,425,425,12/1/2018,"Adelaide, South Australia, Australia", Australia,0,Lightweight,MALE,3,0,0,0,0,0,0,Switch,187.96,187.96,155,23,U-DEC
3530,Max Holloway,-110,90.90909091,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Featherweight,MALE,5,0,3,8,2,0,15,Orthodox,180.34,175.26,155,27,KO/TKO
3531,Valentina Shevchenko,-300,33.33333333,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Women's Flyweight,FEMALE,5,0,2,0,2,0,4,Southpaw,165.1,167.64,125,30,U-DEC
3532,Alex Oliveira,135,135,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Welterweight,MALE,3,0,4,4,3,0,9,Orthodox,180.34,193.04,170,30,SUB
3533,Hakeem Dawodu,-200,50,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Featherweight,MALE,3,0,1,0,0,0,1,Orthodox,172.72,185.42,145,27,S-DEC
3534,Jimi Manuwa,160,160,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Light Heavyweight,MALE,3,0,4,3,0,2,6,Orthodox,185.42,200.66,205,38,KO/TKO
3535,Claudia Gadelha,-310,32.25806452,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Women's Strawweight,FEMALE,3,0,3,0,1,0,5,Orthodox,162.56,160.02,115,30,U-DEC
3536,Olivier Aubin-Mercier,-135,74.07407407,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Lightweight,MALE,3,0,3,1,4,0,7,Southpaw,175.26,177.8,155,29,U-DEC
3537,Katlyn Chookagian,-235,42.55319149,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Women's Flyweight,FEMALE,3,0,1,0,0,0,4,Orthodox,175.26,172.72,125,29,S-DEC
3538,Elias Theodorou,-125,80,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Middleweight,MALE,3,0,2,2,0,0,7,Orthodox,185.42,190.5,185,30,S-DEC
3539,Brad Katona,-160,62.5,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Bantamweight,MALE,3,0,0,0,0,0,1,Orthodox,167.64,162.56,135,26,U-DEC
3540,Chad Laprise,-400,25,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Welterweight,MALE,3,0,3,3,0,0,6,Orthodox,177.8,180.34,170,32,KO/TKO
3541,Diego Ferreira,-550,18.18181818,12/8/2018,"Toronto, Ontario, Canada", Canada,1,Lightweight,MALE,3,0,2,2,1,0,4,Orthodox,175.26,187.96,155,33,KO/TKO
3542,Devin Clark,435,435,12/8/2018,"Toronto, Ontario, Canada", Canada,0,Light Heavyweight,MALE,3,0,2,0,0,0,3,Orthodox,182.88,190.5,205,28,KO/TKO
3543,Kevin Lee,-335,29.85074627,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Lightweight,MALE,5,0,3,1,4,1,10,Orthodox,175.26,195.58,170,26,U-DEC
3544,Edson Barboza,-105,95.23809524,12/15/2018,"Milwaukee, Wisconsin, USA", USA,1,Lightweight,MALE,3,0,6,6,0,0,13,Orthodox,180.34,190.5,155,32,KO/TKO
3545,Rob Font,-165,60.60606061,12/15/2018,"Milwaukee, Wisconsin, USA", USA,1,Bantamweight,MALE,3,0,3,4,1,0,5,Orthodox,172.72,180.34,135,31,U-DEC
3546,Jim Miller,255,255,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Lightweight,MALE,3,0,12,3,7,0,18,Southpaw,172.72,180.34,155,35,SUB
3547,Zak Ottow,230,230,12/15/2018,"Milwaukee, Wisconsin, USA", USA,1,Welterweight,MALE,3,0,3,1,0,0,3,Orthodox,180.34,182.88,170,31,S-DEC
3548,Bobby Green,210,210,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Lightweight,MALE,3,0,4,1,1,0,5,Orthodox,177.8,180.34,155,32,U-DEC
3549,Jared Gordon,-115,86.95652174,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Lightweight,MALE,3,0,1,1,0,0,2,Orthodox,175.26,172.72,155,30,KO/TKO
3550,Gerald Meerschaert,130,130,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Middleweight,MALE,3,0,1,1,3,0,4,Southpaw,185.42,195.58,185,30,SUB
3551,Trevor Smith,270,270,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Middleweight,MALE,3,0,5,0,0,0,5,Orthodox,190.5,190.5,185,37,U-DEC
3552,Dan Ige,-165,60.60606061,12/15/2018,"Milwaukee, Wisconsin, USA", USA,1,Featherweight,MALE,3,0,1,1,0,0,1,Orthodox,170.18,180.34,145,27,U-DEC
3553,Adam Milstead,-110,90.90909091,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Light Heavyweight,MALE,3,0,2,1,0,0,1,Orthodox,190.5,193.04,205,31,KO/TKO
3554,Chris de la Rocha,375,375,12/15/2018,"Milwaukee, Wisconsin, USA", USA,0,Heavyweight,MALE,3,0,2,1,0,0,1,Orthodox,190.5,203.2,250,39,KO/TKO
3555,Jon Jones,-290,34.48275862,12/29/2018,"Los Angeles, California, USA", USA,1,Light Heavyweight,MALE,5,0,2,4,5,0,16,Orthodox,193.04,213.36,205,31,KO/TKO
3556,Cris Cyborg,-210,47.61904762,12/29/2018,"Los Angeles, California, USA", USA,0,Women's Featherweight,FEMALE,5,0,0,4,0,0,5,Orthodox,172.72,172.72,145,33,
3557,Carlos Condit,-105,95.23809524,12/29/2018,"Los Angeles, California, USA", USA,0,Welterweight,MALE,3,0,8,4,0,1,7,Orthodox,187.96,190.5,170,34,SUB
3558,Ilir Latifi,-130,76.92307692,12/29/2018,"Los Angeles, California, USA", USA,0,Light Heavyweight,MALE,3,0,3,3,2,0,7,Orthodox,177.8,185.42,205,35,U-DEC
3559,Chad Mendes,-140,71.42857143,12/29/2018,"Los Angeles, California, USA", USA,0,Featherweight,MALE,3,0,4,6,0,0,9,Orthodox,167.64,167.64,145,33,KO/TKO
3560,Cat Zingano,-130,76.92307692,12/29/2018,"Los Angeles, California, USA", USA,0,Women's Featherweight,FEMALE,3,0,3,2,0,0,3,Southpaw,167.64,172.72,145,36,KO/TKO
3561,Douglas Silva de Andrade,290,290,12/29/2018,"Los Angeles, California, USA", USA,0,Bantamweight,MALE,3,0,2,1,0,0,3,Orthodox,170.18,172.72,135,33,KO/TKO
3562,BJ Penn,365,365,12/29/2018,"Los Angeles, California, USA", USA,0,Lightweight,MALE,3,0,13,6,4,1,12,Orthodox,175.26,177.8,155,40,SUB
3563,Nathaniel Wood,-120,83.33333333,12/29/2018,"Los Angeles, California, USA", USA,1,Bantamweight,MALE,3,0,0,0,1,0,1,Orthodox,167.64,175.26,135,25,SUB
3564,Uriah Hall,150,150,12/29/2018,"Los Angeles, California, USA", USA,1,Middleweight,MALE,3,0,7,3,0,2,6,Orthodox,182.88,200.66,185,34,KO/TKO
3565,Curtis Millender,-150,66.66666667,12/29/2018,"Los Angeles, California, USA", USA,1,Welterweight,MALE,3,0,0,1,0,0,2,Orthodox,187.96,193.04,170,31,U-DEC
3566,Brian Kelleher,155,155,12/29/2018,"Los Angeles, California, USA", USA,0,Bantamweight,MALE,3,0,2,1,1,0,3,Switch,167.64,167.64,135,32,SUB
3567,Henry Cejudo,185,185,1/19/2019,"Brooklyn, New York, USA", USA,1,Flyweight,MALE,5,0,2,1,0,0,7,Orthodox,162.56,162.56,135,31,KO/TKO
3568,Greg Hardy,-450,22.22222222,1/19/2019,"Brooklyn, New York, USA", USA,0,Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,195.58,203.2,265,30,DQ
3569,Gregor Gillespie,-470,21.27659574,1/19/2019,"Brooklyn, New York, USA", USA,1,Lightweight,MALE,3,0,0,2,2,0,5,Orthodox,170.18,180.34,155,32,KO/TKO
3570,Joseph Benavidez,-240,41.66666667,1/19/2019,"Brooklyn, New York, USA", USA,1,Flyweight,MALE,3,0,3,4,1,0,13,Southpaw,162.56,165.1,125,34,U-DEC
3571,Paige VanZant,-175,57.14285714,1/19/2019,"Brooklyn, New York, USA", USA,1,Women's Flyweight,FEMALE,3,0,3,2,1,0,4,Orthodox,162.56,165.1,115,24,SUB
3572,Glover Teixeira,-110,90.90909091,1/19/2019,"Brooklyn, New York, USA", USA,1,Light Heavyweight,MALE,3,0,5,4,3,1,10,Orthodox,187.96,193.04,205,39,SUB
3573,Alexander Hernandez,-220,45.45454545,1/19/2019,"Brooklyn, New York, USA", USA,0,Lightweight,MALE,3,0,0,1,0,0,2,Orthodox,175.26,182.88,155,26,KO/TKO
3574,Joanne Calderwood,215,215,1/19/2019,"Brooklyn, New York, USA", USA,1,Women's Flyweight,FEMALE,3,0,3,1,1,0,4,Orthodox,167.64,165.1,125,33,U-DEC
3575,Alonzo Menifield,-290,34.48275862,1/19/2019,"Brooklyn, New York, USA", USA,1,Light Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,193.04,205,31,KO/TKO
3576,Cory Sandhagen,-525,19.04761905,1/19/2019,"Brooklyn, New York, USA", USA,1,Bantamweight,MALE,3,0,0,2,0,0,2,Switch,180.34,177.8,135,26,SUB
3577,Dennis Bermudez,105,105,1/19/2019,"Brooklyn, New York, USA", USA,1,Lightweight,MALE,3,0,7,1,2,0,9,Orthodox,167.64,167.64,155,32,U-DEC
3578,Belal Muhammad,170,170,1/19/2019,"Brooklyn, New York, USA", USA,0,Welterweight,MALE,3,0,2,1,0,0,5,Orthodox,180.34,182.88,170,30,U-DEC
3579,Kyle Stewart,-165,60.60606061,1/19/2019,"Brooklyn, New York, USA", USA,0,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,187.96,193.04,170,29,SUB
3580,Raphael Assuncao,130,130,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,0,Bantamweight,MALE,5,0,2,2,1,0,11,Orthodox,165.1,167.64,135,36,SUB
3581,Jose Aldo,-110,90.90909091,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Featherweight,MALE,3,0,3,3,0,0,9,Orthodox,170.18,177.8,145,32,KO/TKO
3582,Demian Maia,-200,50,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Welterweight,MALE,3,0,9,1,9,0,19,Southpaw,185.42,182.88,170,41,SUB
3583,Charles Oliveira,-120,83.33333333,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Lightweight,MALE,3,0,9,0,12,0,13,Orthodox,177.8,187.96,155,29,SUB
3584,Johnny Walker,-235,42.55319149,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Light Heavyweight,MALE,3,0,0,1,0,0,1,Orthodox,195.58,208.28,205,26,KO/TKO
3585,Livinha Souza,-230,43.47826087,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Women's Strawweight,FEMALE,3,0,0,0,1,0,1,Orthodox,165.1,160.02,115,27,S-DEC
3586,Markus Perez,115,115,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Middleweight,MALE,3,0,2,0,1,0,1,Orthodox,185.42,185.42,185,30,SUB
3587,Mara Romero Borella,185,185,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Women's Flyweight,FEMALE,3,0,1,0,1,0,1,Orthodox,167.64,175.26,125,32,S-DEC
3588,Thiago Alves,160,160,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Welterweight,MALE,3,0,10,7,1,1,14,Orthodox,175.26,177.8,170,35,S-DEC
3589,Junior Albini,-145,68.96551724,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,0,Heavyweight,MALE,3,0,2,1,0,0,1,Orthodox,190.5,187.96,264,27,KO/TKO
3590,Geraldo de Freitas,-130,76.92307692,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,175.26,182.88,135,27,U-DEC
3591,Ricardo Ramos,-170,58.82352941,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,0,Bantamweight,MALE,3,0,0,1,0,0,3,Orthodox,175.26,182.88,135,23,KO/TKO
3592,Magomed Bibulatov,-290,34.48275862,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,0,Flyweight,MALE,3,0,1,0,0,0,1,Orthodox,165.1,165.1,125,30,S-DEC
3593,Israel Adesanya,-515,19.41747573,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Middleweight,MALE,3,0,0,2,0,0,4,Switch,193.04,203.2,185,29,U-DEC
3594,Lando Vannata,-450,22.22222222,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Lightweight,MALE,3,0,5,1,0,0,1,Orthodox,175.26,180.34,155,26,SUB
3595,Rani Yahya,-115,86.95652174,2/9/2019,"Melbourne, Victoria, Australia", Australia,0,Bantamweight,MALE,3,0,4,0,6,0,11,Orthodox,167.64,170.18,135,34,U-DEC
3596,Montana De La Rosa,-250,40,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Women's Flyweight,FEMALE,3,0,0,0,2,0,2,Orthodox,170.18,172.72,125,23,SUB
3597,Jimmy Crute,-145,68.96551724,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Light Heavyweight,MALE,3,0,0,0,1,0,1,Orthodox,187.96,187.96,205,22,KO/TKO
3598,Devonte Smith,-270,37.03703704,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Lightweight,MALE,3,0,0,1,0,0,1,Orthodox,175.26,193.04,155,25,KO/TKO
3599,Shane Young,-380,26.31578947,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Featherweight,MALE,3,0,1,1,0,0,1,Orthodox,172.72,182.88,145,25,U-DEC
3600,Kai Kara-France,-265,37.73584906,2/9/2019,"Melbourne, Victoria, Australia", Australia,1,Flyweight,MALE,3,0,0,0,0,0,1,Orthodox,165.1,175.26,125,25,S-DEC
3601,Teruto Ishihara,290,290,2/9/2019,"Melbourne, Victoria, Australia", Australia,0,Bantamweight,MALE,3,0,5,2,0,0,3,Southpaw,170.18,175.26,135,27,SUB
3602,Callan Potter,190,190,2/9/2019,"Melbourne, Victoria, Australia", Australia,0,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,182.88,155,34,KO/TKO
3603,Wuliji Buren,105,105,2/9/2019,"Melbourne, Victoria, Australia", Australia,0,Bantamweight,MALE,3,0,2,0,0,0,0,Orthodox,175.26,175.26,135,29,U-DEC
3604,Francis Ngannou,175,175,2/17/2019,"Phoenix, Arizona, USA", USA,1,Heavyweight,MALE,5,0,2,5,1,1,7,Orthodox,193.04,210.82,250,32,KO/TKO
3605,James Vick,-120,83.33333333,2/17/2019,"Phoenix, Arizona, USA", USA,0,Lightweight,MALE,3,0,2,2,3,0,9,Orthodox,190.5,193.04,155,31,U-DEC
3606,Cortney Casey,295,295,2/17/2019,"Phoenix, Arizona, USA", USA,0,Women's Strawweight,FEMALE,3,0,5,1,1,0,4,Orthodox,170.18,170.18,115,31,U-DEC
3607,Alex Caceres,245,245,2/17/2019,"Phoenix, Arizona, USA", USA,0,Featherweight,MALE,3,0,10,0,2,1,9,Southpaw,177.8,185.42,145,30,SUB
3608,Vicente Luque,-470,21.27659574,2/17/2019,"Phoenix, Arizona, USA", USA,1,Welterweight,MALE,3,0,2,4,3,0,7,Orthodox,180.34,190.5,170,27,KO/TKO
3609,Andre Fili,130,130,2/17/2019,"Phoenix, Arizona, USA", USA,1,Featherweight,MALE,3,0,5,2,0,0,6,Orthodox,180.34,187.96,145,28,U-DEC
3610,Jimmie Rivera,-135,74.07407407,2/17/2019,"Phoenix, Arizona, USA", USA,0,Bantamweight,MALE,3,0,1,1,0,0,6,Orthodox,162.56,172.72,135,29,U-DEC
3611,Benito Lopez,170,170,2/17/2019,"Phoenix, Arizona, USA", USA,0,Bantamweight,MALE,3,0,0,0,0,0,1,Switch,177.8,185.42,135,24,SUB
3612,Ashlee Evans-Smith,160,160,2/17/2019,"Phoenix, Arizona, USA", USA,0,Women's Flyweight,FEMALE,3,0,3,1,0,0,3,Orthodox,172.72,170.18,125,31,U-DEC
3613,Scott Holtzman,-160,62.5,2/17/2019,"Phoenix, Arizona, USA", USA,0,Lightweight,MALE,3,0,2,1,1,0,5,Orthodox,175.26,175.26,155,35,U-DEC
3614,Renan Barao,130,130,2/17/2019,"Phoenix, Arizona, USA", USA,0,Bantamweight,MALE,3,0,6,2,3,0,9,Orthodox,167.64,177.8,135,32,KO/TKO
3615,Alexandra Albu,-110,90.90909091,2/17/2019,"Phoenix, Arizona, USA", USA,0,Women's Strawweight,FEMALE,3,0,0,0,1,0,2,Orthodox,157.48,160.02,115,28,
3616,Jan Blachowicz,110,110,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Light Heavyweight,MALE,5,0,4,1,2,0,6,Orthodox,187.96,198.12,205,35,KO/TKO
3617,Stefan Struve,-115,86.95652174,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Heavyweight,MALE,3,0,9,5,5,0,12,Orthodox,210.82,213.36,265,31,SUB
3618,Gian Villante,180,180,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Light Heavyweight,MALE,3,0,7,4,0,0,7,Orthodox,190.5,193.04,205,33,KO/TKO
3619,Liz Carmouche,-155,64.51612903,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Women's Flyweight,FEMALE,3,0,4,1,0,0,4,Orthodox,167.64,167.64,125,35,U-DEC
3620,John Dodson,225,225,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Bantamweight,MALE,3,0,5,4,0,1,9,Orthodox,160.02,167.64,135,34,U-DEC
3621,Magomed Ankalaev,-210,47.61904762,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Light Heavyweight,MALE,3,0,1,1,0,0,1,Orthodox,190.5,190.5,205,26,U-DEC
3622,Dwight Grant,140,140,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Welterweight,MALE,3,0,1,0,0,0,0,Switch,185.42,193.04,170,34,
3623,Daniel Teymur,205,205,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Featherweight,MALE,3,0,2,0,0,0,0,Orthodox,165.1,175.26,145,31,SUB
3624,Veronica Macedo,158,158,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Women's Flyweight,FEMALE,3,0,2,0,0,0,0,Southpaw,162.56,162.56,125,23,SUB
3625,Damir Hadzovic,-325,30.76923077,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Lightweight,MALE,3,0,2,1,0,0,2,Orthodox,175.26,177.8,155,32,
3626,Michel Prazeres,-470,21.27659574,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Welterweight,MALE,3,0,2,0,3,0,10,Orthodox,167.64,170.18,170,37,U-DEC
3627,Rustam Khabilov,-140,71.42857143,2/23/2019,"Prague, Czech Republic", Czech Republic,0,Lightweight,MALE,3,0,2,1,0,1,9,Orthodox,172.72,185.42,155,32,U-DEC
3628,Damir Ismagulov,-325,30.76923077,2/23/2019,"Prague, Czech Republic", Czech Republic,1,Lightweight,MALE,3,0,0,0,0,0,1,Orthodox,177.8,177.8,155,28,U-DEC
3629,Jon Jones,-800,12.5,3/2/2019,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,5,0,2,5,5,0,17,Orthodox,193.04,213.36,205,31,U-DEC
3630,Tyron Woodley,-190,52.63157895,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,5,0,3,5,1,0,9,Orthodox,175.26,187.96,170,36,U-DEC
3631,Robbie Lawler,240,240,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,3,0,6,6,0,0,13,Southpaw,180.34,187.96,170,36,SUB
3632,Tecia Torres,125,125,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Women's Strawweight,FEMALE,3,0,3,0,1,0,6,Orthodox,154.94,152.4,115,29,U-DEC
3633,Cody Garbrandt,-160,62.5,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Bantamweight,MALE,3,0,2,4,0,0,6,Orthodox,172.72,165.1,135,27,KO/TKO
3634,Jeremy Stephens,260,260,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Featherweight,MALE,3,0,14,7,0,1,15,Orthodox,172.72,180.34,145,32,U-DEC
3635,Misha Cirkunov,155,155,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Light Heavyweight,MALE,3,0,2,1,4,0,5,Orthodox,190.5,195.58,205,32,KO/TKO
3636,Cody Stamann,-170,58.82352941,3/2/2019,"Las Vegas, Nevada, USA", USA,1,Bantamweight,MALE,3,0,1,0,0,0,3,Orthodox,167.64,162.56,135,29,U-DEC
3637,Diego Sanchez,200,200,3/2/2019,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,11,5,0,0,17,Southpaw,177.8,182.88,170,37,KO/TKO
3638,Edmen Shahbazyan,-150,66.66666667,3/2/2019,"Las Vegas, Nevada, USA", USA,1,Middleweight,MALE,3,0,0,0,0,0,1,Orthodox,187.96,187.96,185,21,KO/TKO
3639,Gina Mazany,415,415,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Women's Bantamweight,FEMALE,3,0,2,0,0,0,1,Southpaw,167.64,172.72,135,30,KO/TKO
3640,Polyana Viana,-280,35.71428571,3/2/2019,"Las Vegas, Nevada, USA", USA,0,Women's Strawweight,FEMALE,3,0,1,0,1,0,1,Orthodox,165.1,170.18,115,26,S-DEC
3641,Derrick Lewis,200,200,3/9/2019,"Wichita, Kansas, USA", USA,0,Heavyweight,MALE,5,0,4,10,0,0,12,Orthodox,190.5,200.66,260,34,KO/TKO
3642,Elizeu Zaleski dos Santos,100,100,3/9/2019,"Wichita, Kansas, USA", USA,1,Welterweight,MALE,3,0,1,3,0,0,6,Orthodox,180.34,185.42,170,32,SUB
3643,Tim Means,-210,47.61904762,3/9/2019,"Wichita, Kansas, USA", USA,0,Welterweight,MALE,3,0,8,5,1,0,10,Orthodox,187.96,190.5,170,35,KO/TKO
3644,Blagoy Ivanov,100,100,3/9/2019,"Wichita, Kansas, USA", USA,1,Heavyweight,MALE,3,0,1,0,0,0,0,Southpaw,180.34,185.42,250,32,U-DEC
3645,Beneil Dariush,-220,45.45454545,3/9/2019,"Wichita, Kansas, USA", USA,1,Lightweight,MALE,3,0,5,1,3,0,9,Southpaw,177.8,182.88,155,29,SUB
3646,Tim Boetsch,135,135,3/9/2019,"Wichita, Kansas, USA", USA,0,Middleweight,MALE,3,0,11,7,0,0,12,Orthodox,182.88,187.96,185,38,U-DEC
3647,Anthony Rocco Martin,-240,41.66666667,3/9/2019,"Wichita, Kansas, USA", USA,1,Welterweight,MALE,3,0,4,1,3,0,7,Orthodox,182.88,185.42,170,29,U-DEC
3648,Marion Reneau,195,195,3/9/2019,"Wichita, Kansas, USA", USA,0,Women's Bantamweight,FEMALE,3,0,4,2,2,0,5,Orthodox,167.64,172.72,135,41,U-DEC
3649,Grant Dawson,-200,50,3/9/2019,"Wichita, Kansas, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Switch,177.8,182.88,145,25,U-DEC
3650,Maurice Greene,215,215,3/9/2019,"Wichita, Kansas, USA", USA,1,Heavyweight,MALE,3,0,0,0,1,0,1,Orthodox,200.66,208.28,258,32,S-DEC
3651,Louis Smolka,-130,76.92307692,3/9/2019,"Wichita, Kansas, USA", USA,0,Bantamweight,MALE,3,0,5,2,2,0,6,Orthodox,175.26,172.72,135,27,SUB
3652,Alex Morono,-175,57.14285714,3/9/2019,"Wichita, Kansas, USA", USA,1,Welterweight,MALE,3,0,3,0,1,0,4,Orthodox,180.34,182.88,170,28,KO/TKO
3653,Alex White,-135,74.07407407,3/9/2019,"Wichita, Kansas, USA", USA,1,Lightweight,MALE,3,0,5,2,0,0,3,Southpaw,182.88,180.34,155,30,U-DEC
3654,Darren Till,-225,44.44444444,3/16/2019,"London, England, United Kingdom", United Kingdom,0,Welterweight,MALE,5,0,2,2,0,0,5,Southpaw,182.88,187.96,170,26,KO/TKO
3655,Leon Edwards,-140,71.42857143,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Welterweight,MALE,3,0,2,2,1,0,8,Southpaw,182.88,187.96,170,27,S-DEC
3656,Volkan Oezdemir,220,220,3/16/2019,"London, England, United Kingdom", United Kingdom,0,Light Heavyweight,MALE,3,0,2,2,0,0,3,Orthodox,187.96,190.5,205,29,S-DEC
3657,Nathaniel Wood,-335,29.85074627,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Bantamweight,MALE,3,0,0,0,2,0,2,Orthodox,167.64,175.26,135,25,SUB
3658,Danny Roberts,130,130,3/16/2019,"London, England, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,2,2,1,0,5,Southpaw,185.42,187.96,170,31,SUB
3659,Jack Marshman,-135,74.07407407,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Middleweight,MALE,3,0,3,1,0,0,2,Orthodox,182.88,185.42,185,29,S-DEC
3660,Arnold Allen,-150,66.66666667,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Featherweight,MALE,3,0,0,0,2,0,4,Southpaw,172.72,177.8,145,25,U-DEC
3661,Marc Diakiese,165,165,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Lightweight,MALE,3,0,2,2,0,0,3,Orthodox,177.8,185.42,155,25,U-DEC
3662,Nicolae Negumereanu,-170,58.82352941,3/16/2019,"London, England, United Kingdom", United Kingdom,0,Light Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,198.12,205,24,U-DEC
3663,Danny Henry,130,130,3/16/2019,"London, England, United Kingdom", United Kingdom,0,Featherweight,MALE,3,0,0,0,1,0,2,Orthodox,182.88,185.42,145,30,SUB
3664,Molly McCann,-175,57.14285714,3/16/2019,"London, England, United Kingdom", United Kingdom,1,Women's Flyweight,FEMALE,3,0,1,0,0,0,0,Orthodox,162.56,157.48,125,28,U-DEC
